60	4	12	377.52	88	327.29	85
60	5	6	75.33	81	67.78	74
60	6	4	377.62	79	336.85	53
60	7	8	39.05	71	33.57	40
60	8	4	8.97	23	8.08	19
60	9	1	31.6	79	29.94	51
60	10	12	22	44	20.23	23
60	11	5	76.26	82	76.01	74
60	12	17	84.63	91	80.09	57
60	13	7	96.75	45	84.92	39
60	14	16	107.16	94	95.78	92
60	15	5	50.41	71	44.58	37
60	16	13	103.82	58	90.04	40
60	17	20	7.52	4	6.37	2
60	18	13	78.96	56	69.89	43
60	19	6	47.79	59	38.72	43
60	20	18	45.39	51	36.98	45
60	21	13	328.06	94	265.92	53
60	22	7	45.75	15	40.25	10
60	23	4	156.15	9	139.84	9
60	24	3	1057.9	71	894.69	58
60	25	9	190.19	91	152.82	59
60	26	4	71.19	63	63.29	53
60	27	3	94.35	85	81.17	75
60	28	2	49.56	42	47.4	37
60	29	5	75.6	72	72.08	55
60	30	18	47.6	34	46.94	18
60	31	16	154.23	97	145.01	62
60	32	12	56.62	38	54.48	26
60	33	9	245.1	86	211.32	53
60	34	14	7.56	4	6.62	3
60	35	19	21	12	17.73	10
60	36	20	11.1	6	9.45	5
60	37	14	98.88	48	82.74	31
60	38	17	88.15	43	77.55	40
60	39	13	175.23	99	149.35	67
60	40	11	89.55	45	78.7	28
60	41	8	24.96	26	20.37	19
60	42	10	41.82	82	36.06	71
60	43	17	111.72	98	98.77	55
60	44	3	15	20	13.23	10
60	45	18	35.1	54	29.79	42
60	46	6	56.55	87	46.94	81
60	47	9	32.5	26	26.96	14
60	48	7	101.85	97	101.22	76
60	49	20	68.37	53	67.1	39
60	50	6	46.4	29	43.48	16
60	51	9	78.54	66	76.82	64
60	52	2	198.37	83	196.84	46
60	53	10	378.1	38	332.75	23
60	54	18	282.15	33	245.51	24
60	55	12	74	40	61.71	25
60	56	9	73.71	39	62.18	37
60	57	13	96.36	44	83.27	27
60	58	3	243.75	75	202.96	73
60	59	4	179.4	60	153.61	59
60	60	1	155.55	61	139.48	55
61	1	16	18.48	33	16.58	29
61	2	6	208.25	85	171.93	58
61	3	8	48.4	11	41.61	11
61	4	15	4.29	1	3.53	1
61	5	17	54.87	59	49.34	52
61	6	16	430.2	90	361.52	84
61	7	10	41.25	75	35	43
61	8	4	37.05	95	36.48	72
61	9	17	21.2	53	20.84	44
61	10	1	9.5	19	9.02	11
61	11	6	76.26	82	68.66	49
61	12	3	24.18	26	24.17	15
61	13	1	167.7	78	142.96	66
61	14	14	66.12	58	58.68	45
61	15	13	5.68	8	4.87	7
61	16	17	171.84	96	138.1	71
61	17	13	31.96	17	28.6	15
61	18	19	22.56	16	19.12	15
61	19	5	34.83	43	29.3	37
61	20	4	77.43	87	65.35	86
61	21	14	223.36	64	199.8	39
61	22	17	21.35	7	18.71	6
61	23	18	277.6	16	242.42	8
61	24	16	283.1	19	229.82	14
61	25	17	18.81	9	15.24	5
61	26	14	22.6	20	18.68	17
61	27	15	104.34	94	85.09	75
61	28	8	113.28	96	108.22	67
61	29	3	46.2	44	45.38	37
61	30	14	106.4	76	94.77	42
61	31	16	27.03	17	25.62	11
61	32	16	98.34	66	92.56	39
61	33	17	239.4	84	193.44	46
61	34	17	81.27	43	69.67	25
61	35	16	106.75	61	94.74	31
61	36	17	111	60	95.76	57
61	37	9	199.82	97	163.9	87
61	38	20	188.6	92	167.88	46
61	39	16	93.81	53	80.69	40
61	40	5	53.73	27	43.07	20
61	41	11	31.68	33	26.32	18
61	42	8	17.85	35	15	35
61	43	14	1.14	1	0.94	1
61	44	5	25.5	34	20.81	33
61	45	7	64.35	99	54.06	97
61	46	13	14.3	22	12.4	18
61	47	4	48.75	39	43.59	28
61	48	5	53.55	51	53.42	49
61	49	18	38.7	30	38.05	28
61	50	5	148.8	93	141	79
61	51	3	102.34	86	96.04	73
61	52	11	181.64	76	174.78	76
61	53	8	149.25	15	121.73	13
61	54	3	367.65	43	304.39	38
61	55	14	155.4	84	137.62	78
61	56	10	94.5	50	80.05	46
61	57	17	85.41	39	76.85	33
61	58	10	260	80	233.16	41
61	59	20	17.94	6	14.89	5
61	60	5	94.35	37	80.02	33
62	1	14	49.28	88	41.48	49
62	2	18	147	60	120.38	58
62	3	2	299.2	68	263.32	52
62	4	16	270.27	63	224.74	62
62	5	10	10.23	11	8.75	11
62	6	18	52.58	11	47.11	7
62	7	7	15.95	29	13.09	28
62	8	9	5.07	13	4.32	9
62	9	17	34.8	87	31.16	49
62	10	18	11	22	9.39	18
62	11	6	6.51	7	5.38	5
62	12	13	83.7	90	67.6	60
62	13	9	165.55	77	140.02	74
62	14	18	84.36	74	68.12	41
62	15	14	39.76	56	33.07	46
62	16	17	17.9	10	15.77	8
62	17	10	71.44	38	60.69	35
62	18	11	63.45	45	54.73	23
62	19	18	60.75	75	53.66	47
62	20	18	85.44	96	71.87	85
62	21	3	160.54	46	135.85	33
62	22	13	170.8	56	150.7	44
62	23	7	1110.4	64	994.08	34
62	24	19	670.5	45	576.35	39
62	25	9	25.08	12	21.82	7
62	26	2	9.04	8	7.54	4
62	27	20	105.45	95	89.02	55
62	28	7	90.86	77	81.17	69
62	29	3	84	80	72.95	72
62	30	20	98	70	87.83	69
62	31	16	100.17	63	87.74	36
62	32	16	107.28	72	90.07	54
62	33	7	82.65	29	69.01	17
62	34	13	49.14	26	41.96	17
62	35	16	91	52	79.78	44
62	36	14	148	80	133.06	75
62	37	3	189.52	92	168.3	63
62	38	15	161.95	79	137.81	77
62	39	16	14.16	8	12.57	6
62	40	20	87.56	44	70.14	26
62	41	17	34.56	36	28.43	22
62	42	16	8.67	17	7.56	14
62	43	13	55.86	49	46.84	47
62	44	5	60.75	81	51.39	55
62	45	15	2.6	4	2.22	3
62	46	18	46.8	72	38.9	63
62	47	19	30	24	26.54	13
62	48	11	74.55	71	63.86	45
62	49	8	23.22	18	19.05	13
62	50	5	49.6	31	43.29	20
62	51	8	44.03	37	37.17	34
62	52	14	105.16	44	94.39	43
62	53	15	656.7	66	526.54	64
62	54	17	393.3	46	324.26	37
62	55	11	7.4	4	6.57	4
62	56	3	22.68	12	20	10
62	57	9	159.87	73	128.76	63
62	58	2	29.25	9	24.67	8
62	59	13	125.58	42	105.24	28
62	60	14	209.1	82	170.27	81
63	1	20	39.2	70	32.93	35
63	2	6	78.4	32	67.43	22
63	3	3	176	40	157.68	30
63	4	14	72.93	17	61.97	12
63	5	18	72.54	78	59.68	47
63	6	19	143.4	30	126.67	20
63	7	6	13.2	24	10.61	19
63	8	2	23.01	59	19.41	41
63	9	11	19.2	48	16.37	41
63	10	20	10.5	21	9.26	11
63	11	1	43.71	47	38.03	45
63	12	14	37.2	40	32.82	21
63	13	11	38.7	18	33.77	14
63	14	2	93.48	82	81.14	47
63	15	12	67.45	95	57.42	89
63	16	17	55.49	31	48.29	22
63	17	20	63.92	34	51.55	20
63	18	17	84.6	60	72.35	31
63	19	1	29.16	36	25.16	21
63	20	1	14.24	16	11.45	15
63	21	6	97.72	28	83.45	21
63	22	11	94.55	31	80.21	28
63	23	7	676.65	39	577.75	34
63	24	2	774.8	52	651.94	50
63	25	13	106.59	51	91.58	40
63	26	18	31.64	28	28.45	18
63	27	20	31.08	28	25.39	22
63	28	20	23.6	20	19.84	10
63	29	13	64.05	61	56.18	52
63	30	8	79.8	57	69.25	56
63	31	5	63.6	40	52.17	25
63	32	7	49.17	33	42.87	30
63	33	8	125.4	44	112.65	42
63	34	17	69.93	37	58.68	35
63	35	1	71.75	41	63.56	32
63	36	15	24.05	13	19.54	8
63	37	1	45.32	22	39.64	21
63	38	5	135.3	66	115.76	41
63	39	13	132.75	75	117.1	68
63	40	1	77.61	39	67.03	26
63	41	1	23.04	24	19.73	15
63	42	17	25.5	50	22.46	34
63	43	6	61.56	54	53.02	48
63	44	10	57	76	46.73	40
63	45	11	1.3	2	1.14	1
63	46	5	53.3	82	43.52	59
63	47	2	56.25	45	50.1	39
63	48	2	72.45	69	62.58	68
63	49	10	73.53	57	65.05	30
63	50	12	11.2	7	9.34	4
63	51	11	119	100	102.12	63
63	52	2	181.64	76	159.56	53
63	53	5	557.2	56	456.89	54
63	54	8	153.9	18	138.42	17
63	55	8	144.3	78	116.47	56
63	56	2	109.62	58	98.58	33
63	57	7	41.61	19	35.59	19
63	58	15	120.25	37	97.74	28
63	59	8	254.15	85	222.97	75
63	60	4	79.05	31	70.66	19
64	1	4	22.96	41	18.61	26
64	2	13	173.95	71	142.38	38
64	3	12	334.4	76	276.6	41
64	4	14	201.63	47	174.35	34
64	5	16	57.66	62	50.13	48
64	6	10	4.78	1	4.14	1
64	7	7	25.85	47	20.83	42
64	8	15	26.13	67	23.4	50
64	9	13	12	30	10.02	16
64	10	6	29	58	23.95	34
64	11	3	0.93	1	0.74	1
64	12	9	52.08	56	43.89	54
64	13	16	58.05	27	48.43	16
64	14	3	94.62	83	82.69	60
64	15	12	36.92	52	32.72	48
64	16	16	12.53	7	10.91	4
64	17	12	144.76	77	125.72	50
64	18	10	19.74	14	16.34	8
64	19	17	68.04	84	57.78	46
64	20	15	72.09	81	58.7	56
64	21	8	83.76	24	73.02	12
64	22	3	265.35	87	228.67	52
64	23	20	173.5	10	143.93	5
64	24	9	1341	90	1199.17	58
64	25	4	22.99	11	18.94	9
64	26	3	96.05	85	78.23	60
64	27	1	45.51	41	38.61	29
64	28	6	113.28	96	100.39	79
64	29	8	69.3	66	58.9	60
64	30	10	102.2	73	91.04	59
64	31	6	127.2	80	102.43	59
64	32	9	132.61	89	109.63	62
64	33	8	88.35	31	71.15	29
64	34	11	64.26	34	56.69	26
64	35	14	47.25	27	41.55	25
64	36	17	11.1	6	9.27	6
64	37	8	189.52	92	169.46	52
64	38	18	53.3	26	45.21	19
64	39	4	106.2	60	85.94	52
64	40	7	171.14	86	141.28	45
64	41	6	43.2	45	35.16	24
64	42	9	10.2	20	8.54	11
64	43	14	79.8	70	68.7	47
64	44	14	42	56	33.88	43
64	45	19	20.8	32	17.16	20
64	46	9	33.15	51	27.49	35
64	47	13	105	84	91.24	75
64	48	6	40.95	39	33.73	25
64	49	5	58.05	45	49.7	24
64	50	3	33.6	21	28.72	15
64	51	17	41.65	35	34.78	30
64	52	15	186.42	78	163.86	64
64	53	1	407.95	41	337.1	28
64	54	15	282.15	33	245.4	28
64	55	3	33.3	18	26.81	15
64	56	3	88.83	47	71.71	37
64	57	2	179.58	82	155.7	74
64	58	18	266.5	82	232.76	62
64	59	4	290.03	97	258.84	85
64	60	10	43.35	17	38.48	13
65	1	13	28	50	22.93	47
65	2	5	240.1	98	196.33	81
65	3	9	48.4	11	40.97	10
65	4	15	287.43	67	249.77	44
65	5	12	54.87	59	46	48
65	6	5	353.72	74	297.79	54
65	7	13	36.85	67	31.44	63
65	8	14	8.58	22	6.99	17
65	9	4	29.2	73	23.93	37
65	10	15	15.5	31	12.84	29
65	11	2	92.07	99	74.02	66
65	12	20	75.33	81	67.57	65
65	13	10	156.95	73	126.37	47
65	14	14	30.78	27	24.88	18
65	15	1	14.91	21	12.1	16
65	16	14	1.79	1	1.53	1
65	17	20	63.92	34	52.93	26
65	18	8	104.34	74	91.8	73
65	19	4	58.32	72	50.65	63
65	20	16	48.95	55	41.86	40
65	21	4	307.12	88	270.77	47
65	22	3	45.75	15	40.59	12
65	23	3	1127.75	65	1001.82	64
65	24	15	953.6	64	766.05	39
65	25	11	96.14	46	83	44
65	26	9	65.54	58	53.21	41
65	27	2	83.25	75	69.18	60
65	28	2	55.46	47	46.33	36
65	29	6	52.5	50	46.32	38
65	30	5	29.4	21	24.69	11
65	31	11	69.96	44	60.16	36
65	32	4	29.8	20	24.29	15
65	33	13	270.75	95	241.22	65
65	34	16	96.39	51	83.78	50
65	35	3	17.5	10	14.81	7
65	36	2	168.35	91	147.54	71
65	37	10	150.38	73	120.74	45
65	38	16	4.1	2	3.45	2
65	39	14	14.16	8	12.71	6
65	40	9	161.19	81	140.64	66
65	41	12	73.92	77	65.26	58
65	42	14	16.83	33	13.55	26
65	43	14	112.86	99	99.29	85
65	44	2	56.25	75	49.86	47
65	45	12	5.2	8	4.56	5
65	46	16	54.6	84	45.94	79
65	47	14	38.75	31	33.77	28
65	48	13	50.4	48	41.11	43
65	49	6	9.03	7	7.79	5
65	50	15	115.2	72	103.36	44
65	51	17	95.2	80	81.52	72
65	52	15	26.29	11	21.05	6
65	53	12	49.75	5	40.06	4
65	54	16	401.85	47	333.86	36
65	55	14	42.55	23	34.12	15
65	56	1	175.77	93	149.2	54
65	57	11	188.34	86	152.94	68
65	58	7	308.75	95	264.07	67
65	59	2	32.89	11	28.58	6
65	60	16	86.7	34	75	22
66	1	8	43.12	77	35.44	56
66	2	19	63.7	26	55.88	23
66	3	12	180.4	41	154.44	33
66	4	6	171.6	40	139.31	28
66	5	2	48.36	52	40.15	50
66	6	10	224.66	47	182.15	34
66	7	15	12.1	22	9.8	16
66	8	18	25.35	65	20.77	61
66	9	17	23.6	59	19.95	33
66	10	15	0.5	1	0.43	1
66	11	5	13.02	14	11.23	13
66	12	9	24.18	26	19.53	18
66	13	8	83.85	39	70.89	31
66	14	7	50.16	44	43.97	24
66	15	1	64.61	91	54.58	89
66	16	8	102.03	57	83.17	41
66	17	15	37.6	20	33.46	12
66	18	16	38.07	27	33.59	23
66	19	5	21.87	27	18.09	16
66	20	4	57.85	65	51.8	65
66	21	13	265.24	76	228.44	40
66	22	12	88.45	29	73.44	20
66	23	15	1648.25	95	1376.94	55
66	24	18	1460.2	98	1245.03	82
66	25	6	131.67	63	115.31	48
66	26	5	29.38	26	25.96	22
66	27	1	23.31	21	18.74	16
70	19	13	61.56	76	51.18	67
70	20	12	0.89	1	0.72	1
70	21	19	3.49	1	3.06	1
70	22	4	118.95	39	101.86	23
70	23	16	1006.3	58	823.14	52
70	24	19	1192	80	1002.96	48
70	25	9	22.99	11	18.57	9
70	26	10	13.56	12	11.84	11
70	27	15	25.53	23	22.09	21
70	28	9	16.52	14	13.93	11
70	29	10	42	40	36.72	31
70	30	17	51.8	37	41.71	35
70	31	7	125.61	79	109.78	52
70	32	2	23.84	16	19.43	8
70	33	8	102.6	36	91.02	33
70	34	3	183.33	97	153.63	65
70	35	9	105	60	84.53	52
70	36	19	37	20	32.06	17
70	37	16	59.74	29	53.44	17
70	38	3	123	60	110.31	56
70	39	17	60.18	34	49.13	34
70	40	7	151.24	76	122.95	39
70	41	16	17.28	18	14.74	11
70	42	3	29.58	58	25.07	55
70	43	3	91.2	80	81.38	55
70	44	15	66	88	57.22	86
70	45	16	48.1	74	42.6	49
70	46	5	57.85	89	46.51	61
70	47	3	18.75	15	16.48	13
70	48	7	59.85	57	49.32	47
70	49	13	12.9	10	11.28	7
70	50	14	70.4	44	57.77	38
70	51	4	2.38	2	2	1
70	52	6	47.8	20	42.69	19
70	53	7	975.1	98	870.79	55
70	54	8	581.4	68	475.25	54
70	55	12	120.25	65	99.63	45
70	56	14	143.64	76	126.85	48
70	57	2	192.72	88	160.25	61
70	58	16	68.25	21	57.16	16
70	59	9	224.25	75	195.05	52
70	60	3	178.5	70	149.92	69
71	1	9	41.44	74	34.97	40
71	2	12	215.6	88	182.08	80
71	3	15	325.6	74	277.31	61
71	4	1	368.94	86	297.27	56
71	5	18	73.47	79	60.46	70
71	6	1	114.72	24	100.81	19
71	7	12	7.15	13	6.29	10
71	8	1	32.37	83	26.45	80
71	9	11	37.6	94	30.34	55
71	10	6	34	68	28.5	62
71	11	13	0.93	1	0.81	1
71	12	7	64.17	69	57.69	65
71	13	6	55.9	26	49.62	17
71	14	15	34.2	30	29.9	22
71	15	4	10.65	15	8.75	10
71	16	15	68.02	38	57.16	21
71	17	14	133.48	71	117.73	63
71	18	7	128.31	91	102.93	87
71	19	1	5.67	7	4.82	4
71	20	20	51.62	58	46.38	47
71	21	13	275.71	79	229.07	71
71	22	11	106.75	35	85.54	31
71	23	7	347	20	289.12	12
71	24	10	923.8	62	803.8	55
71	25	12	192.28	92	155.68	60
71	26	12	82.49	73	69.86	69
71	27	7	41.07	37	36.77	28
71	28	5	99.12	84	81.03	52
71	29	2	69.3	66	56.38	52
71	30	12	9.8	7	8.72	6
71	31	17	34.98	22	28.14	14
71	32	12	114.73	77	100.26	72
71	33	4	202.35	71	178.34	70
71	34	9	168.21	89	149.23	82
71	35	16	94.5	54	78.64	30
71	36	5	183.15	99	154.14	64
71	37	1	201.88	98	170.36	70
71	38	16	188.6	92	155.05	64
71	39	7	123.9	70	99.23	59
71	40	11	189.05	95	155.7	57
71	41	20	88.32	92	74.86	50
71	42	9	27.54	54	24.23	47
71	43	20	101.46	89	91.02	87
71	44	11	70.5	94	60.46	78
71	45	20	53.95	83	48.3	67
71	46	9	35.1	54	29.42	31
71	47	5	78.75	63	63.23	61
71	48	5	68.25	65	56.89	51
71	49	5	14.19	11	12.77	10
71	50	19	25.6	16	21	14
71	51	2	98.77	83	88.6	80
71	52	14	69.31	29	61.19	27
71	53	6	477.6	48	424.58	48
71	54	14	812.25	95	697.96	87
71	55	5	148	80	127.61	59
71	56	10	64.26	34	52.9	23
71	57	5	205.86	94	180.38	73
71	58	19	276.25	85	232.7	84
71	59	9	197.34	66	160.04	55
71	60	11	252.45	99	202.17	79
72	1	9	39.76	71	33.05	64
72	2	17	142.1	58	120.9	52
72	3	7	268.4	61	227.31	53
72	4	11	304.59	71	258.22	64
72	5	10	13.02	14	11.15	12
72	6	15	406.3	85	357	55
72	7	12	18.7	34	15.14	21
72	8	13	37.05	95	29.65	64
72	9	3	7.2	18	6.09	15
72	10	19	46	92	39.61	68
72	11	9	31.62	34	26.46	24
72	12	10	79.05	85	64.49	60
72	13	6	167.7	78	138.51	71
72	14	16	69.54	61	59.37	55
72	15	19	30.53	43	25.83	33
72	16	15	62.65	35	52.51	33
72	17	12	47	25	42.03	24
72	18	11	19.74	14	17.64	11
72	19	18	74.52	92	66.43	62
72	20	1	17.8	20	14.52	12
72	21	3	296.65	85	240.55	69
72	22	1	289.75	95	236.48	78
72	23	9	1422.7	82	1174.39	52
72	24	8	1132.4	76	914	47
72	25	14	81.51	39	65.41	38
72	26	11	101.7	90	91.11	73
72	27	8	64.38	58	54.01	57
72	28	6	100.3	85	83.44	44
72	29	4	10.5	10	9.02	9
72	30	12	28	20	23.11	13
72	31	4	92.22	58	81.09	45
72	32	9	28.31	19	23.28	13
72	33	4	148.2	52	123.56	45
72	34	17	134.19	71	119.62	40
72	35	18	101.5	58	85.86	47
72	36	9	96.2	52	86.49	38
72	37	18	12.36	6	10.84	4
72	38	14	131.2	64	114.4	36
72	39	16	88.5	50	71.67	29
72	40	5	67.66	34	59.66	32
72	41	13	26.88	28	22.98	25
72	42	6	45.39	89	36.8	64
72	43	1	26.22	23	22.02	15
72	44	2	9	12	7.37	8
72	45	6	5.2	8	4.29	6
72	46	14	24.7	38	20.92	38
72	47	16	72.5	58	59.24	50
72	48	3	85.05	81	71.36	51
72	49	17	103.2	80	91.33	67
72	50	14	123.2	77	109.68	65
72	51	2	1.19	1	1.02	1
72	52	1	2.39	1	1.74	1
72	53	18	656.7	66	543.15	52
72	54	15	401.85	47	354.82	28
72	55	7	116.55	63	103.06	43
72	56	3	111.51	59	92.89	44
72	57	18	19.71	9	16.76	7
72	58	18	162.5	50	136.07	27
72	59	6	107.64	36	94.97	23
72	60	14	25.5	10	21.61	9
73	1	4	53.76	96	44.32	93
73	2	9	34.3	14	29.75	12
73	3	3	158.4	36	130.61	23
73	4	14	171.6	40	147.91	34
73	5	17	69.75	75	57.07	39
73	6	2	95.6	20	78.46	10
73	7	3	47.85	87	41.6	70
73	8	5	32.76	84	28.27	50
73	9	2	14.8	37	13.29	19
73	10	6	21.5	43	18.82	33
73	11	4	4.65	5	4.09	5
73	12	3	88.35	95	78.92	49
73	13	13	8.6	4	7.07	2
73	14	13	10.26	9	8.98	6
73	15	1	30.53	43	26.8	24
73	16	1	68.02	38	59.47	23
73	17	9	95.88	51	84.59	31
73	18	15	122.67	87	108.86	78
73	19	5	35.64	44	29.82	36
73	20	10	86.33	97	70.19	89
73	21	11	202.42	58	176.64	53
73	22	3	301.95	99	265.48	50
73	23	11	746.05	43	597.67	36
73	24	10	968.5	65	854.96	60
73	25	20	20.9	10	18.75	8
73	26	5	27.12	24	22.52	23
73	27	4	25.53	23	22.02	22
73	28	4	88.5	75	76.46	73
73	29	17	18.9	18	15.98	10
73	30	7	49	35	42.51	23
73	31	20	47.7	30	39.64	17
73	32	5	65.56	44	56.37	39
73	33	3	208.05	73	172.72	54
73	34	19	113.4	60	97.07	44
73	35	10	113.75	65	96.89	49
73	36	18	170.2	92	143.93	82
73	37	11	142.14	69	127.91	44
73	38	3	59.45	29	49.44	16
73	39	12	138.06	78	119.72	62
73	40	16	127.36	64	105.45	39
73	41	5	45.12	47	40.22	38
73	42	4	2.55	5	2.22	3
73	43	7	84.36	74	67.58	44
73	44	18	21	28	18.69	25
73	45	7	20.15	31	17.41	20
73	46	20	39	60	33.82	30
73	47	6	31.25	25	25.02	14
73	48	5	54.6	52	46.93	27
73	49	8	110.94	86	94.23	73
73	50	10	44.8	28	39.88	15
73	51	8	49.98	42	41.04	41
73	52	8	186.42	78	157.58	72
73	53	12	547.25	55	472.4	29
73	54	3	572.85	67	460.32	61
73	55	1	70.3	38	58.98	24
73	56	17	81.27	43	67.35	29
73	57	10	148.92	68	130.67	51
73	58	15	39	12	33.81	10
73	59	15	236.21	79	202.45	53
73	60	18	15.3	6	12.59	6
74	1	3	35.28	63	30.34	60
74	2	15	242.55	99	214.74	58
74	3	3	435.6	99	366.53	88
74	4	6	343.2	80	302.48	44
74	5	9	91.14	98	76.22	77
74	6	10	291.58	61	246.42	49
74	7	8	36.3	66	30.92	47
74	8	9	1.56	4	1.28	2
74	9	8	28.4	71	22.86	70
94	42	16	24.48	48	34.41	41
94	43	14	95.76	84	136.23	77
94	44	2	58.5	78	84.11	64
94	45	2	40.3	62	33.02	42
94	46	9	11.05	17	9.11	10
94	47	6	61.25	49	50.61	32
94	48	20	47.25	45	39.2	25
94	49	7	85.14	66	71.92	57
94	50	3	76.8	48	68.31	41
94	51	10	17.85	15	15.16	8
94	52	8	162.52	68	143.37	62
94	53	6	218.9	22	181.84	12
94	54	9	265.05	31	217.06	20
94	55	8	175.75	95	146.95	92
94	56	14	162.54	86	141.42	74
94	57	18	43.8	20	38.26	17
94	58	19	318.5	98	275.76	70
94	59	1	68.77	23	55.93	22
94	60	4	150.45	59	133.07	32
95	1	9	36.96	66	51.78	64
95	2	16	93.1	38	128.41	34
95	3	4	145.2	33	195.51	31
95	4	15	21.45	5	29.36	3
95	5	20	26.97	29	21.91	19
95	6	3	348.94	73	292.29	40
95	7	20	25.85	47	21.51	42
95	8	6	33.93	87	28.96	82
95	9	12	12.4	31	10.89	16
95	10	13	5.5	11	4.88	9
95	11	17	11.16	12	9.89	11
95	12	15	82.77	89	68.44	72
95	13	18	197.8	92	166.24	88
95	14	17	47.88	42	41.51	26
95	15	8	54.67	77	47.28	62
95	16	13	16.11	9	14.25	8
95	17	2	116.56	62	94.08	51
95	18	3	84.6	60	70.18	52
95	19	8	34.83	43	28.42	36
95	20	16	29.37	33	24.09	17
95	21	4	125.64	36	179.79	27
95	22	19	268.4	88	361.02	48
95	23	10	69.4	4	93.84	3
95	24	4	655.6	44	951.05	35
95	25	12	209	100	184.85	83
95	26	11	47.46	42	41.66	30
95	27	14	66.6	60	57.58	31
95	28	20	28.32	24	24.5	16
95	29	7	29.4	28	26.3	18
95	30	9	96.6	69	77.56	49
95	31	16	111.3	70	100.12	51
95	32	18	87.91	59	72.94	56
95	33	10	216.6	76	189.59	54
95	34	19	149.31	79	126.39	58
95	35	15	92.75	53	81.5	50
95	36	4	164.65	89	139.96	62
95	37	1	26.78	13	23.79	7
95	38	16	125.05	61	109.95	42
95	39	4	106.2	60	84.95	36
95	40	8	113.43	57	92.64	55
95	41	12	14.4	15	20.63	15
95	42	20	27.03	53	39.8	41
95	43	7	23.94	21	34.93	20
95	44	5	26.25	35	35.18	26
95	45	17	50.7	78	44.49	52
95	46	9	50.7	78	41.99	45
95	47	17	121.25	97	97.27	68
95	48	16	13.65	13	11.97	10
95	49	13	113.52	88	91.49	86
95	50	7	52.8	33	47.07	23
95	51	12	42.84	36	34.99	29
95	52	18	227.05	95	198.44	74
95	53	17	298.5	30	257.8	19
95	54	19	564.3	66	474.04	42
95	55	5	125.8	68	111.98	62
95	56	10	20.79	11	18.59	9
95	57	17	153.3	70	123.27	36
95	58	19	302.25	93	261.96	59
95	59	15	269.1	90	228.78	72
95	60	7	150.45	59	132.77	43
96	1	13	12.32	22	17.63	20
96	2	5	149.45	61	203.91	60
96	3	18	303.6	69	453.77	43
96	4	13	175.89	41	234.94	36
96	5	15	62.31	67	55.7	49
96	6	5	449.32	94	378.63	65
96	7	15	4.95	9	4.28	8
96	8	3	9.75	25	7.86	22
96	9	19	4.4	11	3.54	7
96	10	6	0.5	1	0.44	1
96	11	11	68.82	74	55.5	66
96	12	3	45.57	49	39.04	40
96	13	19	103.2	48	92.68	27
96	14	6	11.4	10	9.97	8
96	15	4	66.74	94	55.84	58
96	16	19	57.28	32	47.06	18
96	17	12	146.64	78	119.57	41
96	18	7	46.53	33	38.87	24
96	19	19	37.26	46	31.26	28
96	20	10	37.38	42	33.31	29
96	21	18	279.2	80	381.88	80
96	22	10	265.35	87	377.94	76
96	23	12	1665.6	96	2283.31	64
96	24	18	1057.9	71	1494.9	59
96	25	6	104.5	50	92.67	36
96	26	18	96.05	85	77.03	77
96	27	1	85.47	77	71.26	50
96	28	17	25.96	22	22.91	13
96	29	10	80.85	77	72.07	57
96	30	16	140	100	112.41	79
96	31	2	6.36	4	5.65	3
96	32	16	141.55	95	113.96	65
96	33	6	133.95	47	114.58	24
96	34	19	92.61	49	74.88	29
96	35	9	52.5	30	42.43	28
96	36	19	157.25	85	127.56	75
96	37	10	2.06	1	1.66	1
96	38	12	36.9	18	31.49	13
96	39	18	56.64	32	45.67	16
96	40	15	53.73	27	47.03	14
96	41	8	39.36	41	54.65	32
96	42	7	7.65	15	11.23	8
96	43	19	111.72	98	156.56	97
96	44	2	54.75	73	77.11	47
96	45	1	57.85	89	47.28	52
96	46	2	2.6	4	2.33	3
96	47	11	72.5	58	61.6	35
96	48	7	91.35	87	79.9	75
96	49	20	127.71	99	108.48	78
96	50	16	96	60	82.14	54
96	51	6	10.71	9	8.66	6
96	52	7	160.13	67	132.39	62
96	53	20	407.95	41	342.46	35
96	54	19	25.65	3	22.42	3
96	55	20	144.3	78	126.78	59
96	56	9	124.74	66	100.12	37
96	57	14	26.28	12	21.36	10
96	58	8	292.5	90	253.49	55
96	59	16	209.3	70	167.93	59
96	60	13	142.8	56	127.67	40
97	1	10	15.68	28	22.65	27
97	2	17	17.15	7	24.19	4
97	3	2	374	85	510.23	73
97	4	11	98.67	23	132.95	22
97	5	11	2.79	3	2.45	3
97	6	15	320.26	67	271.93	38
97	7	10	51.15	93	44.77	55
97	8	14	0.39	1	0.34	1
97	9	17	39.6	99	32.56	71
97	10	15	31	62	25.4	54
97	11	4	54.87	59	46.56	45
97	12	14	54.87	59	47.94	33
97	13	11	169.85	79	138.68	47
97	14	6	69.54	61	56.93	49
97	15	11	40.47	57	33.55	49
97	16	8	21.48	12	18.44	10
97	17	5	82.72	44	67.34	30
97	18	12	76.14	54	63.08	53
97	19	3	53.46	66	46.07	50
97	20	11	51.62	58	46.34	36
97	21	17	129.13	37	176.94	23
97	22	19	295.85	97	402.79	87
97	23	19	1422.7	82	2040.21	51
97	24	17	253.3	17	367.53	14
97	25	20	144.21	69	121.25	40
97	26	4	32.77	29	27.66	18
97	27	6	49.95	45	43.62	23
97	28	10	18.88	16	15.36	14
